<<<<<<< HEAD:src/Exports/20201011_053755/output.csv
Time,Latitude,Longitude,Satelites,Altitude,Pressure,Internal Temperature,External Temperature,Humidity,TimeElapsed,Wind Direction,Wind Speed,Scaled Pressure,Scaled Temperature
110638,19.1,72.86,12.0,30.6,1007.3,21.7,28.19,49.63,0,70,0,91.82315405651778,18.793333333333333
110638,19.1,72.86,12.0,30.7,1007.4,21.6,28.12,49.67,0,0,0,91.83226982680036,18.746666666666666
110639,19.1,72.86,12.0,30.7,1007.2,21.7,28.05,49.61,1,0,4763656.002232702,91.81403828623519,18.7
110642,19.1,72.86,12.0,29.0,1007.3,21.7,28.05,49.7,4,0,1587885.3340775676,91.82315405651778,18.7
110643,19.1,72.86,12.0,29.0,1007.3,21.7,28.05,49.69,5,0,4763656.002232702,91.82315405651778,18.7
110643,19.1,72.86,12.0,29.2,1007.2,21.7,28.12,49.72,5,0,0,91.81403828623519,18.746666666666666
110644,19.1,72.86,12.0,29.2,1007.3,21.7,28.05,49.71,6,0,4763656.002232702,91.82315405651778,18.7
110647,19.1,72.86,12.0,27.1,1007.3,21.7,28.05,49.94,9,0,1587885.3340775676,91.82315405651778,18.7
110648,19.1,72.86,12.0,27.1,1007.3,21.7,28.12,49.96,10,0,4763656.002232702,91.82315405651778,18.746666666666666
110648,19.1,72.86,12.0,27.0,1007.2,21.7,28.05,49.99,10,0,0,91.81403828623519,18.7
110649,19.1,72.86,12.0,27.0,1007.2,21.7,28.05,49.97,11,0,4763656.002232702,91.81403828623519,18.7
=======
Sr.No.,Time,Latitude,Longitude,Satelites,Altitude,Pressure,Internal Temperature,External Temperature,Humidity,TimeElapsed,Wind Direction,Wind Speed,Scaled Pressure,Scaled Temperature
357,11:16:01,19.1004,72.8456,11,1063.2,895.2,22.1,22.46,77.22,563,270.0000163613404,4763644.364762037,81.60437556973564,14.973333333333333
358,11:16:02,19.1004,72.8456,11,1063.2,894.8,22.1,22.49,77.33,564,0.0,4763644.36475762,81.56791248860529,14.993333333333334
359,11:16:02,19.1004,72.8456,11,1068.5,894.3,22.1,22.39,77.39,564,0.0,4763644.36475762,81.52233363719233,14.926666666666666
360,11:16:06,19.1004,72.8453,11,1088.8,892.6,22.1,22.25,78.12,568,270.00004908402104,1190911.091199343,81.36736554238834,14.833333333333334
361,11:16:07,19.1004,72.8453,11,1088.8,892.3,22.1,22.25,78.29,569,0.0,4763644.36475762,81.34001823154055,14.833333333333334
362,11:16:08,19.1004,72.8452,11,1093.8,891.4,22.1,22.21,78.5,570,270.0000163613404,4763644.364762037,81.25797629899726,14.806666666666668
363,11:16:11,19.1003,72.845,11,1113.8,890.1,22.1,22.04,78.68,573,242.11536151996614,1587880.3268300928,81.13947128532362,14.693333333333333
364,11:16:12,19.1003,72.8449,11,1119.0,889.5,22.1,22.04,78.78,574,270.00001636133044,4763647.274163548,81.08477666362808,14.693333333333333
365,11:16:13,19.1003,72.8449,11,1119.0,889.2,22.1,22.04,78.8,575,0.0,4763647.274159131,81.05742935278032,14.693333333333333
366,11:16:17,19.1003,72.8446,11,1142.7,887.1,22.1,21.9,78.99,579,270.0000490833486,1190911.8185497206,80.86599817684595,14.6
367,11:16:18,19.1004,72.8445,11,1142.7,886.8,22.1,21.9,79.02,580,316.62138066478025,4763650.658455267,80.83865086599818,14.6
368,11:16:23,19.1003,72.8443,11,1168.6,884.1,22.1,21.69,80.58,585,242.1153615182832,952728.1960980557,80.59252506836827,14.46
369,11:16:26,19.1003,72.8441,11,1189.1,882.4,22.1,21.55,81.39,588,270.00003272266093,1587882.4247255994,80.43755697356426,14.366666666666667
370,11:16:27,19.1003,72.844,11,1194.4,882.0,22.1,21.48,81.67,589,270.00001636133044,4763647.274163548,80.4010938924339,14.32
371,11:16:28,19.1003,72.8439,11,1194.4,881.5,22.1,21.4,81.92,590,270.00001636133044,4763647.274163548,80.35551504102096,14.266666666666666
372,11:16:28,19.1003,72.8439,11,1199.4,881.0,22.1,21.4,81.97,590,0.0,4763647.274163548,80.30993618960802,14.266666666666666
373,11:16:34,19.1002,72.8436,11,1222.8,878.1,22.1,21.12,83.4,596,250.56958751539082,793940.6483167358,80.04557885141294,14.08
374,11:16:39,19.1002,72.8434,11,1250.1,875.8,22.1,20.94,84.11,601,270.0000327216769,952730.0367112964,79.8359161349134,13.96
375,11:16:42,19.1002,72.8432,11,1271.1,874.1,22.1,20.77,84.61,604,270.0000327216769,1587883.3945188273,79.68094804010939,13.846666666666666
376,11:16:43,19.1002,72.8431,11,1276.8,873.5,22.1,20.7,84.76,605,270.0000163613206,4763650.183543231,79.62625341841387,13.799999999999999
377,11:16:44,19.1001,72.8431,11,1276.8,873.1,22.1,20.7,84.8,606,180.0,4763646.799226887,79.5897903372835,13.799999999999999
378,11:16:44,19.1001,72.8431,11,1282.5,872.6,22.1,20.63,85.08,606,0.0,4763646.799226887,79.54421148587055,13.753333333333332
379,11:16:45,19.1001,72.843,11,1282.5,872.2,22.1,20.65,85.13,607,270.00001636131066,4763653.092901088,79.50774840474021,13.766666666666666
380,11:16:54,19.1001,72.8424,11,1338.0,867.4,22.1,20.23,85.98,616,270.00009816593575,529294.788117298,79.07019143117593,13.486666666666666
381,11:16:55,19.1001,72.8424,11,1338.0,867.0,22.1,20.21,86.2,617,0.0,4763653.092896672,79.03372835004558,13.473333333333334
382,11:16:55,19.1001,72.8424,11,1343.6,866.6,22.1,20.14,86.32,617,0.0,4763653.092896672,78.99726526891523,13.426666666666668
383,11:17:00,19.1,72.8421,11,1371.5,863.7,22.1,19.93,87.09,622,250.56960924139128,952729.9417222075,78.73290793072016,13.286666666666665
384,11:17:01,19.1,72.842,11,1371.5,863.2,22.1,19.93,87.07,623,270.0000163613008,4763656.00223712,78.6873290793072,13.286666666666665
385,11:17:07,19.0999,72.8416,11,1399.9,859.9,22.1,19.65,87.82,629,255.18115659469035,793942.1029940881,78.38650865998177,13.099999999999998
386,11:17:10,19.0999,72.84140000000001,11,1427.2,858.6,22.1,19.5,88.09,632,270.00003272161763,1587886.3038548587,78.26800364630812,13.0
387,11:17:12,19.0999,72.8413,11,1433.1,857.0,22.1,19.43,88.29,634,270.00001636129093,2381829.4557756623,78.12215132178669,12.953333333333333
388,11:17:20,19.0999,72.8409,11,1480.5,853.4,22.1,19.08,89.04,642,270.0000654432352,595457.3639521975,77.7939835916135,12.719999999999999
389,11:17:27,19.0999,72.8405,11,1509.3,850.2,22.1,18.87,90.26,649,270.0000654432352,680522.7016596543,77.50227894257064,12.58
390,11:17:27,19.0999,72.8405,11,1513.2,849.8,22.1,18.83,90.42,649,0.0,680522.7016596543,77.46581586144029,12.553333333333333
391,11:17:28,19.099800000000002,72.8405,11,1513.2,849.3,22.1,18.8,90.57,650,180.0,4763655.527194602,77.42023701002735,12.533333333333333
392,11:17:33,19.099800000000002,72.84020000000001,11,1538.1,847.3,22.1,18.59,90.28,655,270.00004908255744,952732.3641758079,77.23792160437557,12.393333333333333
393,11:17:37,19.099800000000002,72.8401,11,1564.8,844.9,22.0,18.41,89.67,659,270.00001636128104,1190915.4552109258,77.01914311759343,12.273333333333333
394,11:17:38,19.099800000000002,72.84,11,1570.1,844.1,22.0,18.27,89.85,660,270.00001636128104,4763661.820843703,76.94621695533273,12.18
395,11:17:44,19.0999,72.8396,11,1594.9,841.6,22.0,18.13,90.05,666,284.81896572931186,793944.2008781624,76.71832269826801,12.086666666666666
396,11:17:48,19.099800000000002,72.8395,11,1620.8,839.5,22.0,17.89,89.67,670,223.37873849054444,1190913.881799755,76.52689152233364,11.926666666666668
397,11:17:49,19.099800000000002,72.8394,11,1620.8,839.1,22.0,17.89,89.71,671,270.00001636128104,4763661.820843703,76.49042844120328,11.926666666666668
398,11:17:49,19.099800000000002,72.8394,11,1625.7,838.6,22.0,17.92,89.79,671,0.0,4763661.820843703,76.44484958979034,11.946666666666667
399,11:17:54,19.0999,72.8391,11,1648.7,836.1,22.0,17.75,90.73,676,289.4304671971099,952733.041047611,76.21695533272562,11.833333333333334
400,11:17:54,19.0999,72.8391,11,1654.5,835.8,22.0,17.68,91.05,676,0.0,952733.041047611,76.18960802187785,11.786666666666665
401,11:17:58,19.099800000000002,72.83890000000001,11,1674.7,834.3,22.0,17.64,91.22,680,242.11543309290374,1190913.8818030676,76.05287146763902,11.760000000000002
402,11:18:00,19.099800000000002,72.8388,11,1679.6,833.5,22.0,17.57,91.44,682,270.00001636128104,2381830.9104218516,75.97994530537831,11.713333333333335
403,11:18:04,19.099800000000002,72.8386,11,1704.5,831.3,22.0,15.4,91.91,686,270.0000327215978,1190915.4552142387,75.77939835916135,10.266666666666667
404,11:18:09,19.0997,72.8383,11,1728.9,829.0,22.0,15.19,92.34,691,250.56964183002745,952731.6873026548,75.56973564266181,10.126666666666665
405,11:18:13,19.099800000000002,72.8382,11,1747.7,827.2,22.0,17.01,92.04,695,316.62127694711666,1190917.0286216831,75.40565177757522,11.340000000000002
406,11:18:14,19.099800000000002,72.8381,11,1752.7,826.8,22.0,16.92,92.23,696,270.00001636128104,4763661.820843703,75.36918869644484,11.280000000000001
407,11:18:19,19.099800000000002,72.8358,11,1779.0,824.1,22.0,16.78,90.96,701,270.0003762968029,952732.364635172,75.12306289881495,11.186666666666667
408,11:18:20,19.099800000000002,72.8377,11,1779.0,823.7,22.0,16.73,90.5,702,89.99968914611473,4763661.82243381,75.0865998176846,11.153333333333332
409,11:18:24,19.0997,72.83760000000001,11,1805.5,821.5,22.0,16.73,89.53,706,223.3787557707504,1190914.6091194844,74.88605287146764,11.153333333333332
410,11:18:25,19.0997,72.83760000000001,11,1809.9,821.1,22.0,16.73,89.29,707,0.0,4763664.73010984,74.84958979033729,11.153333333333332
411,11:18:26,19.0997,72.83760000000001,11,1809.9,820.8,22.0,16.73,89.16,708,0.0,4763664.73010984,74.8222424794895,11.153333333333332
412,11:18:26,19.0997,72.83760000000001,11,1814.3,820.4,22.0,16.73,89.05,708,0.0,4763664.73010984,74.78577939835917,11.153333333333332
413,11:18:37,19.0997,72.8372,11,1868.6,815.1,22.0,16.5,88.39,719,270.00006544267393,433060.43001641,74.30264357338196,11.0
414,11:18:56,19.099800000000002,72.8366,11,1978.4,805.3,21.9,15.82,90.78,738,280.0028282553808,250719.37445480656,73.40929808568823,10.546666666666667
415,11:18:57,19.099800000000002,72.8365,11,1978.4,804.8,22.0,15.82,90.94,739,270.00001636128104,4763661.820843703,73.3637192342753,10.546666666666667
416,11:18:57,19.099800000000002,72.8365,11,1983.8,804.3,21.9,15.75,91.08,739,0.0,4763661.820843703,73.31814038286235,10.5
417,11:18:58,19.099800000000002,72.8365,11,1983.8,803.8,21.9,15.75,91.26,740,0.0,4763661.820839287,73.2725615314494,10.5
418,11:19:03,19.099800000000002,72.8363,11,2011.9,801.5,21.9,15.62,92.05,745,270.0000327215978,952732.364171391,73.06289881494986,10.413333333333332
419,11:19:09,19.099800000000002,72.8361,11,2045.2,798.0,21.9,15.27,93.2,751,270.0000327215978,793943.6368094925,72.74384685505926,10.18
420,11:19:14,19.099800000000002,72.8359,11,2073.7,795.7,21.9,15.13,93.98,756,270.0000327215978,952732.364171391,72.53418413855971,10.086666666666668
421,11:19:17,19.0997,72.8358,11,2093.6,794.3,21.9,14.99,94.54,759,223.3787557707504,1587886.145492646,72.40656335460346,9.993333333333334
422,11:19:28,19.0994,72.8356,11,2148.9,789.1,21.9,14.71,95.68,770,212.209633740579,433059.5069972355,71.93254329990884,9.806666666666668
423,11:19:29,19.0993,72.8356,11,2153.9,788.8,21.9,14.71,95.64,771,180.0,4763670.073370941,71.90519598906107,9.806666666666668
424,11:19:30,19.0993,72.8355,11,2153.9,788.3,21.9,14.64,95.72,772,270.0000163612316,4763676.366978209,71.85961713764813,9.76
425,11:19:35,19.0992,72.8355,11,2176.2,786.4,21.9,14.5,96.48,777,180.0,952734.596508146,71.68641750227894,9.666666666666666
426,11:19:39,19.0991,72.8353,11,2199.6,784.7,21.9,14.23,96.79,781,242.11553329151445,1190918.9729265908,71.53144940747494,9.486666666666666
427,11:19:40,19.0991,72.8353,11,2199.6,584.2,21.9,14.23,96.67,782,0.0,4763682.185274813,53.25432999088423,9.486666666666666
428,11:19:46,19.0989,72.8353,11,2225.7,781.7,21.9,13.95,96.26,788,180.0,793945.9027246847,71.25797629899728,9.3
429,11:20:05,19.098499999999998,72.8346,11,2308.2,774.4,21.8,13.26,95.66,807,238.83816276175284,250719.70872194157,70.59252506836827,8.84
430,11:20:13,19.0983,72.8343,11,2344.9,770.6,21.8,13.05,96.55,815,234.79713050205504,595461.6088257013,70.2461257976299,8.700000000000001
431,11:20:16,19.0982,72.8343,11,2365.6,769.1,21.8,12.84,96.48,818,180.0,1587900.6910127464,70.10938924339108,8.559999999999999
432,11:20:18,19.0982,72.8343,11,2369.7,768.5,21.8,12.77,95.8,820,0.0,2381854.1832745303,70.05469462169553,8.513333333333332
433,11:20:23,19.0981,72.834,11,2396.1,766.2,21.8,12.52,95.9,825,250.56981562922937,952740.9964015412,69.845031905196,8.346666666666666
434,11:20:28,19.098,72.834,11,2421.4,764.0,21.8,12.38,91.21,830,180.0,952741.5781751681,69.64448495897904,8.253333333333334
435,11:20:29,19.098,72.834,11,2421.4,763.5,21.8,12.29,95.33,831,0.0,4763714.184369931,69.5989061075661,8.193333333333333
436,11:20:32,19.0979,72.8338,11,2444.3,762.0,21.8,12.38,95.79,834,242.1157050555993,1587903.599926524,69.46216955332726,8.253333333333334
437,11:20:33,19.0979,72.8338,11,2450.4,761.5,21.8,12.32,95.9,835,0.0,4763717.093247629,69.41659070191432,8.213333333333333
438,11:20:38,19.0977,72.8337,11,2481.0,758.7,21.8,12.25,96.7,840,205.28984853115813,952742.0648004657,69.16134913400182,8.166666666666666
439,11:20:39,19.0977,72.83359999999999,11,2486.8,758.2,21.8,12.25,97.02,841,270.0000163591449,4763722.91094197,69.11577028258888,8.166666666666666
440,11:20:40,19.0977,72.8335,11,2486.8,757.8,21.8,12.18,97.38,842,270.0000163591449,4763722.91094197,69.07930720145852,8.12
441,11:20:54,19.097,72.83279999999999,11,2577.8,750.0,21.5,11.97,100.84,856,223.37926876425112,340264.2298909608,68.36827711941659,7.980000000000001
442,11:21:00,19.0968,72.8327,11,2607.5,747.4,21.7,11.88,901.91,862,205.28996888647384,793956.0837795446,68.13126709206928,7.920000000000001
443,11:21:06,19.096500000000002,72.8326,11,2636.9,744.9,21.7,11.42,99.93,868,197.48388843169977,793956.4891895833,67.90337283500456,7.613333333333333
444,11:21:15,19.0963,72.8321,11,2677.6,741.3,21.7,11.21,97.48,877,247.05742805849127,529305.6717475276,67.57520510483135,7.473333333333334
445,11:21:21,19.0961,72.83189999999999,11,2707.3,738.7,21.7,11.08,99.0,883,223.37938572599,793959.4771100022,67.33819507748406,7.386666666666667
446,11:21:35,19.0958,72.83149999999999,11,2766.6,733.4,21.7,10.8,100.49,897,231.56193843810104,340268.5210552512,66.85505925250683,7.200000000000001
447,11:21:41,19.0956,72.8312,11,2794.2,731.0,21.7,10.66,100.95,903,234.7975708293396,793961.9008104596,66.6362807657247,7.1066666666666665
448,11:21:42,19.0956,72.8312,11,2794.2,530.7,21.7,10.66,100.99,904,0.0,4763783.991411312,48.37739288969918,7.1066666666666665
449,11:21:53,19.0955,72.8308,11,2833.1,727.3,21.6,10.73,100.81,915,255.1815332588354,433070.9642319053,66.29899726526891,7.153333333333334
450,11:21:58,19.0955,72.8307,11,2856.6,725.3,21.6,10.46,101.59,920,270.000016356999,952757.3799539326,66.11668185961713,6.9733333333333345
451,11:22:01,19.0955,72.8305,11,2873.8,724.0,21.6,10.46,102.63,923,270.00003271399805,1587928.966594305,65.99817684594348,6.9733333333333345
452,11:22:02,19.0955,72.8305,11,2878.5,723.7,21.6,10.46,103.06,924,0.0,4763786.899765246,65.97082953509572,6.9733333333333345
453,11:22:19,19.0956,72.8299,11,2943.6,717.8,21.6,9.86,98.71,941,280.0025794911761,280222.9579330587,65.43299908842297,6.573333333333332
454,11:22:20,19.0956,72.8299,11,2947.8,717.1,21.6,9.79,98.03,942,0.0,4763783.991411312,65.36918869644485,6.526666666666666
455,11:22:28,19.0957,72.8297,11,2980.9,714.8,21.6,9.63,96.63,950,297.8840311999283,595473.422044157,65.1595259799453,6.420000000000001
456,11:22:29,19.0957,72.8296,11,2984.4,714.7,21.6,9.63,96.59,951,270.0000163570188,4763781.083039971,65.15041020966272,6.420000000000001
457,11:22:34,19.0958,72.8295,11,3004.2,712.9,21.5,9.73,96.39,956,316.62058557554565,952756.8935901581,64.98632634457611,6.486666666666667
458,11:22:35,19.0958,72.82939999999999,11,3004.2,712.8,21.6,9.63,96.4,957,270.0000163570287,4763778.174642391,64.97721057429352,6.420000000000001
459,11:22:36,19.0958,72.82939999999999,11,3007.6,712.1,21.6,9.59,96.44,958,0.0,4763778.174637974,64.9134001823154,6.393333333333333
460,11:22:45,19.0959,72.829,11,3045.6,709.4,21.5,9.52,96.06,967,284.81862327914325,529309.0621784455,64.6672743846855,6.346666666666666
461,11:22:55,19.096,72.8287,11,3087.1,705.8,21.5,9.38,94.88,977,289.43004356902213,476377.86511422275,64.3391066545123,6.253333333333335
462,11:22:57,19.0959,72.8286,11,3090.8,705.2,21.5,9.38,94.77,979,223.3794125752803,2381884.4864522847,64.28441203281677,6.253333333333335
463,11:23:10,19.096,72.8282,11,3146.8,700.6,21.5,8.97,93.13,992,284.8186318386578,366444.5116287036,63.86508659981769,5.98
464,11:23:25,19.096,72.8271,11,3212.9,695.2,21.5,8.84,92.67,1007,270.0001799336688,317584.8238874544,63.37283500455789,5.893333333333333
465,11:23:26,19.096,72.8275,11,3215.9,695.0,21.5,8.77,92.57,1008,89.99993456939569,4763772.357848019,63.35460346399271,5.846666666666667
466,11:23:31,19.0961,72.8272,11,3236.6,693.2,21.5,8.63,93.07,1013,289.43005443208557,952755.1485375089,63.190519598906114,5.753333333333334
467,11:23:42,19.0962,72.8268,11,3282.2,689.5,21.4,8.36,92.73,1024,284.81864896009813,433070.2576583598,62.85323609845032,5.573333333333333
468,11:23:44,19.0962,72.8267,11,3286.3,688.7,21.4,8.29,92.58,1026,270.0000163589967,2381883.270416922,62.78030993618962,5.5266666666666655
469,11:24:15,19.0961,72.8257,11,3430.5,676.0,21.4,7.81,90.1,1057,263.9594137371948,153669.77923938257,61.62260711030082,5.206666666666666
470,11:24:21,19.0963,72.8255,11,3454.6,674.6,21.4,7.7,89.48,1063,316.62067970714435,793962.7031731986,61.49498632634458,5.133333333333334
471,11:24:35,19.0963,72.8249,11,3525.2,669.7,21.3,7.4,88.57,1077,270.00009814696824,340268.8308915534,61.04831358249773,4.933333333333334
472,11:24:36,19.096400000000003,72.8249,11,3525.2,669.2,21.4,7.29,88.65,1078,0.0,4763767.017152803,61.002734731084786,4.859999999999999
473,11:24:45,19.096400000000003,72.8245,11,3576.9,665.6,21.3,7.09,88.43,1087,270.0000654317267,529306.7470960987,60.67456700091158,4.726666666666667
474,11:24:46,19.096400000000003,72.8245,11,3576.9,665.2,21.3,7.09,88.42,1088,0.0,4763760.723794214,60.63810391978123,4.726666666666667
475,11:24:50,19.096400000000003,72.8244,11,3602.0,663.6,21.3,7.02,88.23,1092,270.0000163590164,1190940.1809496582,60.4922515952598,4.68
476,11:24:51,19.096400000000003,72.82430000000001,11,3602.0,663.2,21.3,6.95,88.11,1093,270.0000163590164,4763760.723798633,60.45578851412945,4.633333333333334
477,11:25:11,19.096600000000002,72.8233,11,3508.5,654.7,21.3,6.54,89.08,1113,281.9503027872464,238188.3746931199,59.68094804010939,4.36
478,11:26:09,19.0973,72.8203,11,4004.8,631.4,21.2,4.87,92.43,1171,283.87065230186226,82134.11386264086,57.55697356426618,3.2466666666666666
479,11:26:18,19.0973,72.8199,11,4048.1,628.3,21.1,4.6,93.33,1180,270.0000654344931,529303.8384584645,57.27438468550592,3.0666666666666664
480,11:26:19,19.0974,72.8198,11,4053.1,628.0,21.1,4.53,93.41,1181,316.6208621068273,4763737.930755411,57.24703737465816,3.02
481,11:28:05,19.1004,72.8171,11,4612.4,586.2,20.9,2.12,86.91,1287,319.620618376399,44941.82243447034,53.43664539653601,1.4133333333333336
482,11:28:11,19.1006,72.81689999999999,11,4643.1,583.6,20.9,1.99,87.45,1293,316.6214229559181,793941.8555541766,53.199635369188705,1.3266666666666667
483,11:28:15,19.1007,72.8167,11,4670.6,582.2,20.9,1.94,87.71,1297,297.8847468722818,1190910.482539532,53.07201458523245,1.2933333333333332
484,11:28:21,19.1008,72.8164,11,4300.2,579.9,20.9,1.72,88.34,1303,289.4305649726663,793939.8367832938,52.8623518687329,1.1466666666666667
485,11:28:32,19.1011,62.8159,11,4752.8,576.1,20.9,1.52,87.19,1314,271.6417826434229,437092.81515926425,52.51595259799453,1.0133333333333332
486,11:28:47,19.1017,72.8154,11,4822.9,571.3,20.8,1.12,87.69,1329,88.3565302348028,320534.2019972998,52.078395624430264,0.7466666666666667
487,11:31:06,19.1064,72.8113,12,5515.9,523.6,20.5,-2.25,93.24,1468,320.5020160164923,34271.69491752302,47.730173199635374,-1.5
488,11:32:09,19.108900000000002,72.8104,12,5834.6,503.5,20.38,-3.62,88.49,1531,341.2135952735311,75611.97374318817,45.897903372835,-2.413333333333333
489,11:32:56,19.1113,72.8096,12,6071.9,488.0,20.2,-4.52,87.9,1578,342.51759372579903,101350.59956347488,44.48495897903373,-3.013333333333333
490,11:33:01,19.1117,72.8097,12,6099.4,486.4,20.2,-4.84,88.11,1583,13.290803038193907,952668.1280664522,44.33910665451231,-3.2266666666666666
491,11:33:21,19.1131,72.809,12,6211.5,479.7,20.28,-5.58,89.68,1603,334.7122357192299,238168.14099920876,43.72835004557885,-3.72
>>>>>>> srinath:src/export/sample/output.csv
